Number,Issue ID,TBF,Reliability
2062,93934100,1,0.9860631353831556
2061,93719960,0,1.0
2060,93626930,0,1.0
2059,93558058,0,1.0
2058,93512071,0,1.0
2057,92915025,2,0.9723205069616594
2056,92680375,5,0.9322311565463698
2055,92659286,1,0.9860631353831556
2054,92196810,1,0.9860631353831556
2053,92088614,8,0.8937947137939475
2052,92082697,0,1.0
2051,91930835,2,0.9723205069616594
2050,91808881,1,0.9860631353831556
2049,91732648,1,0.9860631353831556
2048,91718769,0,1.0
2047,91249856,340,0.008464586064520975
2046,91237484,4,0.9454071682581783
2045,91009231,0,1.0
2044,90950151,0,1.0
2043,90948881,0,1.0
2042,90490415,1,0.9860631353831556
2041,90480966,0,1.0
2040,90115007,8,0.8937947137939475
2039,90092966,0,1.0
2038,90090063,3,0.9587694076919532
2037,90088268,0,1.0
2036,90076390,0,1.0
2035,89515318,18,0.7767567017475153
2034,89423929,2,0.9723205069616594
2033,89306263,4,0.9454071682581783
2032,89132397,0,1.0
2031,89069262,0,1.0
2030,89010681,14,0.8216107597096125
2029,88965766,23,0.7241167984252299
2028,88947140,0,1.0
2027,88843997,0,1.0
2026,88741008,13,0.8332232797551633
2025,88712251,9,0.8813380178725501
2024,88705881,0,1.0
2023,88337046,14,0.8216107597096125
2022,86913945,15,0.810160081783797
2021,86901266,0,1.0
2020,86899963,0,1.0
2019,86121975,0,1.0
2018,86115141,2,0.9723205069616594
2017,86077019,0,1.0
2016,85910080,1,0.9860631353831556
2015,85907181,1,0.9860631353831556
2014,85098609,12,0.8449999293720649
2013,84777256,62,0.41888307082791076
2012,84309547,2,0.9723205069616594
2011,84207070,0,1.0
2010,84007723,13,0.8332232797551633
2009,83891453,12,0.8449999293720649
2008,83731794,0,1.0
2007,83449507,0,1.0
2006,82159576,0,1.0
2005,81872747,0,1.0
2004,81624694,0,1.0
2003,81046925,0,1.0
2002,80923809,6,0.9192387771259788
2001,80869406,7,0.9064274707386204
2000,80412012,4,0.9454071682581783
1998,78065131,0,1.0
1997,77732075,44,0.5392719108641416
1996,77596322,109,0.21657821827001023
1995,76895175,16,0.7988689904060046
1994,75986558,6,0.9192387771259788
1993,75938030,20,0.7552564700290105
1992,75935359,20,0.7552564700290105
1991,75146290,22,0.7343513538246809
1990,74905582,50,0.4957196518811434
1989,74853669,50,0.4957196518811434
1988,74516046,51,0.48881087420496666
1987,74326458,33,0.6292972730138794
1986,72955613,3,0.9587694076919532
1985,71766156,62,0.41888307082791076
1984,71602789,16,0.7988689904060046
1983,71247398,37,0.5949421528726455
1982,71200485,462,0.001527502385037508
1981,71168034,51,0.48881087420496666
1980,70783167,0,1.0
1979,70739437,53,0.47528083701534507
1978,70578466,0,1.0
1977,70501291,3,0.9587694076919532
1976,70428572,42,0.5546236112506535
1975,69411739,0,1.0
1974,69056586,0,1.0
1973,68909884,0,1.0
1972,68688347,83,0.3119550251081932
1971,68492939,31,0.647211766601868
1970,68368949,48,0.5098315301712449
1969,68191651,63,0.41304515417949417
1968,67994331,31,0.647211766601868
1967,67944087,0,1.0
1966,67780850,75,0.34902312610914615
1965,67627195,48,0.5098315301712449
1964,67412934,67,0.39049584957559824
1963,67225422,419,0.0027930507054998335
1962,67135981,0,1.0
1961,66840243,70,0.37439547440376236
1960,66283526,4,0.9454071682581783
1959,66172089,1,0.9860631353831556
1958,66107632,1,0.9860631353831556
1957,66015403,5,0.9322311565463698
1956,65945055,0,1.0
1955,65150057,429,0.0024273144832201083
1954,64876551,79,0.32996896531146497
1953,64667580,0,1.0
1952,64646031,94,0.26732768392285133
1951,64372755,0,1.0
1950,63150852,0,1.0
1949,61009718,14,0.8216107597096125
1948,60890124,74,0.3539561652647383
1947,60636715,15,0.810160081783797
1946,60624590,1,0.9860631353831556
1945,60466362,17,0.7877352614401208
1944,60365666,3,0.9587694076919532
1943,60231498,108,0.21963930147926505
1942,60096988,4,0.9454071682581783
1941,60082970,4,0.9454071682581783
1940,59980846,111,0.21058344298514925
1939,59762525,0,1.0
1938,59616347,0,1.0
1937,59583590,67,0.39049584957559824
1935,59487344,90,0.2827646043930223
1934,59371120,0,1.0
1933,59223572,1151,9.645746669535213e-08
1932,59020488,41,0.562462576024752
1931,58982104,0,1.0
1930,58399175,0,1.0
1929,58309869,4,0.9454071682581783
1928,58182628,39,0.5784744556939917
1927,57834672,0,1.0
1926,57767558,0,1.0
1925,57738410,0,1.0
1924,57685338,0,1.0
1923,57685114,1,0.9860631353831556
1922,57590367,0,1.0
1921,57578283,0,1.0
1920,57487351,0,1.0
1919,57366627,0,1.0
1918,57284523,5,0.9322311565463698
1917,57244123,56,0.45568472659253817
1916,57190174,118,0.19087861760445934
1915,57180213,116,0.19631244660356223
1914,57159700,48,0.5098315301712449
1913,57018633,1,0.9860631353831556
1912,56805680,3,0.9587694076919532
1911,56779976,52,0.48199838322793065
1910,56779191,52,0.48199838322793065
1909,56703969,62,0.41888307082791076
1908,56384772,64,0.4072885997850509
1907,56362851,13,0.8332232797551633
1906,56346577,7,0.9064274707386204
1905,56138786,58,0.44307160437514187
1904,55861820,0,1.0
1903,55591982,14,0.8216107597096125
1902,55541949,15,0.810160081783797
1901,55459056,0,1.0
1900,55365258,2,0.9723205069616594
1899,55278106,18,0.7767567017475153
1898,55054327,145,0.130672678877518
1897,54736834,23,0.7241167984252299
1896,54551154,151,0.12011939353514535
1895,54297861,0,1.0
1894,54108761,1904,2.4808017549285674e-12
1893,54092583,0,1.0
1892,53852917,5,0.9322311565463698
1891,53286762,2214,3.1993083825124145e-14
1890,53284959,192,0.06756266351830878
1889,53282792,9,0.8813380178725501
1888,53243909,2,0.9723205069616594
1887,53133558,22,0.7343513538246809
1886,52786320,15,0.810160081783797
1885,52594104,1,0.9860631353831556
1884,52395531,4,0.9454071682581783
1883,52238141,0,1.0
1881,52084767,0,1.0
1880,51996290,3,0.9587694076919532
1879,51963980,4,0.9454071682581783
1878,51897008,2,0.9723205069616594
1877,51896988,2,0.9723205069616594
1876,51849570,779,1.785578711891482e-05
1875,51823860,6,0.9192387771259788
1874,51807244,6,0.9192387771259788
1873,51747786,0,1.0
1872,51697021,27,0.6845852118873748
1871,51686360,537,0.000533133657564968
1870,51677183,0,1.0
1869,51664126,206,0.055510211301282586
1868,51566291,193,0.06662105182370069
1867,51453894,1,0.9860631353831556
1866,51117188,11,0.8569430283424219
1865,50987650,76,0.3441588380524152
1864,50967840,0,1.0
1863,50958856,0,1.0
1862,50915038,0,1.0
1861,50636237,2,0.9723205069616594
1860,50249892,19,0.7659311487550337
1859,49951425,0,1.0
1858,49762967,12,0.8449999293720649
1857,48559899,0,1.0
1856,48406101,1,0.9860631353831556
1855,48397625,22,0.7343513538246809
1854,48157482,0,1.0
1853,48084677,5,0.9322311565463698
1852,47909200,68,0.3850535617866235
1851,47846899,0,1.0
1850,47817656,69,0.3796871224257695
1849,47809160,0,1.0
1848,47765243,34,0.6205268421161356
1847,47672339,21,0.7447305628552204
1846,47620636,0,1.0
1845,47598870,0,1.0
1844,47437417,83,0.3119550251081932
1843,47371168,0,1.0
1842,47326483,25,0.7040736125442733
1841,47271037,109,0.21657821827001023
1840,47269318,208,0.05397371679401193
1839,47148690,0,1.0
1838,47138207,41,0.562462576024752
1837,46929444,0,1.0
1836,46575415,251,0.029517896316686536
1835,46532970,92,0.27493782349423657
1834,46396153,252,0.029106509391946832
1833,46286237,119,0.18821836815265555
1832,46077478,0,1.0
1831,46043900,39,0.5784744556939917
1830,46003061,0,1.0
1829,45952481,0,1.0
1828,45894843,0,1.0
1827,45887412,21,0.7447305628552204
1826,45718734,101,0.24231315639660345
1825,45631542,596,0.00023292426922562088
1824,45606337,0,1.0
1823,45605350,0,1.0
1822,45507552,0,1.0
1821,45428922,56,0.45568472659253817
1820,45377103,0,1.0
1819,45322086,19,0.7659311487550337
1818,45287443,183,0.07665919561872228
1817,45090555,0,1.0
1816,45024370,0,1.0
1815,45020890,132,0.15682792602232043
1814,45019535,0,1.0
1813,45004023,0,1.0
1812,44812714,24,0.7140248806387947
1811,44663008,141,0.13821841346757482
1810,44553566,6,0.9192387771259788
1809,44404393,0,1.0
1808,43976279,3,0.9587694076919532
1807,43666243,3,0.9587694076919532
1806,43503684,0,1.0
1805,43431420,295,0.01591817235138915
1804,43279474,15,0.810160081783797
1803,43265682,15,0.810160081783797
1802,43217063,0,1.0
1801,43126332,0,1.0
1800,42825805,0,1.0
1799,42735451,9,0.8813380178725501
1798,42668645,3,0.9587694076919532
1797,42623315,0,1.0
1796,42622131,17,0.7877352614401208
1795,42554696,5,0.9322311565463698
1794,42544185,0,1.0
1793,42533005,10,0.8690549292357823
1790,42508849,8,0.8937947137939475
1789,42473963,15,0.810160081783797
1788,42434906,288,0.017561440782921017
1787,42365401,1,0.9860631353831556
1786,42343103,0,1.0
1785,42307690,0,1.0
1784,42046132,2,0.9723205069616594
1783,41898507,0,1.0
1782,41479301,0,1.0
1781,41389050,0,1.0
1780,41365592,0,1.0
1779,41195454,37,0.5949421528726455
1778,40801232,0,1.0
1777,40556659,70,0.37439547440376236
1776,40543491,22,0.7343513538246809
1775,40505787,177,0.08339421435026823
1774,40332150,185,0.07453730794726908
1773,40331446,181,0.07884148803800262
1772,40316087,1,0.9860631353831556
1771,40143378,5,0.9322311565463698
1770,40032907,0,1.0
1769,39884854,0,1.0
1768,39858199,44,0.5392719108641416
1767,39283876,1,0.9860631353831556
1766,39232986,2,0.9723205069616594
1765,39095690,7,0.9064274707386204
1764,39083237,0,1.0
1763,38845066,674,7.794407614928482e-05
1762,38730639,0,1.0
1761,38617058,1,0.9860631353831556
1760,38610292,5,0.9322311565463698
1759,38505201,6,0.9192387771259788
1758,38391464,0,1.0
1757,38059019,1,0.9860631353831556
1756,37935961,15,0.810160081783797
1755,37891420,3,0.9587694076919532
1754,37741129,18,0.7767567017475153
1753,37740939,0,1.0
1752,37338558,1,0.9860631353831556
1751,37319974,8,0.8937947137939475
1750,37161316,4,0.9454071682581783
1749,37076951,30,0.6563593581159285
1748,37050736,26,0.6942610339259512
1747,37033177,6,0.9192387771259788
1746,37028569,0,1.0
1745,36978821,0,1.0
1744,36837926,8,0.8937947137939475
1743,36762309,323,0.010745470564623707
1742,36762308,0,1.0
1741,36762306,29,0.6656362402807872
1740,36762304,120,0.1855951942373086
1739,36762303,0,1.0
1738,36762302,34,0.6205268421161356
1737,36762300,228,0.04076399882019097
1736,36762299,0,1.0
1735,36762292,9,0.8813380178725501
1734,36762291,1437,1.7421540297800194e-09
1733,36762290,0,1.0
1732,36762288,0,1.0
1731,36762287,0,1.0
1730,36762285,0,1.0
1729,36762280,0,1.0
1728,36762279,357,0.006667852916517837
1727,36762278,0,1.0
1726,36762276,0,1.0
1725,36762275,0,1.0
1724,36762273,31,0.647211766601868
1723,36762270,0,1.0
1722,36762266,0,1.0
1721,36762259,0,1.0
1720,36762257,0,1.0
1719,36762255,0,1.0
1718,36762254,0,1.0
1717,36762253,0,1.0
1716,36762247,4,0.9454071682581783
1715,36762244,0,1.0
1714,36762242,0,1.0
1713,36762239,0,1.0
1712,36762237,0,1.0
1711,36762235,0,1.0
1710,36762228,0,1.0
1709,36762224,0,1.0
1708,36762221,350,0.007356190243312468
1707,36762218,0,1.0
1706,36762216,0,1.0
1705,36762214,0,1.0
1704,36762213,0,1.0
1703,36762210,0,1.0
1701,36762207,0,1.0
1700,36762200,0,1.0
1699,36762198,0,1.0
1698,36762195,0,1.0
1697,36762190,92,0.27493782349423657
1696,36762189,0,1.0
1695,36762187,0,1.0
1694,36762183,0,1.0
1693,36762176,0,1.0
1692,36762175,0,1.0
1691,36762172,53,0.47528083701534507
1690,36762171,0,1.0
1689,36762168,0,1.0
1688,36762167,0,1.0
1687,36762165,99,0.24921119596026206
1686,36762160,0,1.0
1684,36762155,0,1.0
1683,36762154,0,1.0
1682,36762153,0,1.0
1681,36762150,0,1.0
1680,36762149,0,1.0
1679,36762146,0,1.0
1678,36762140,0,1.0
1677,36762133,0,1.0
1676,36762132,0,1.0
1675,36762127,0,1.0
1674,36762120,0,1.0
1673,36762111,0,1.0
1672,36762108,0,1.0
1671,36762106,0,1.0
1670,36762099,0,1.0
1669,36762097,0,1.0
1668,36762095,0,1.0
1667,36762094,0,1.0
1666,36762085,9,0.8813380178725501
1665,36762080,0,1.0
1664,36762078,0,1.0
1663,36762077,0,1.0
1662,36762075,0,1.0
1661,36762071,0,1.0
1660,36762067,702,5.261569968337708e-05
1659,36762066,0,1.0
1658,36762063,0,1.0
1657,36762057,0,1.0
1656,36762055,0,1.0
1655,36762049,0,1.0
1654,36762043,0,1.0
1653,36762040,0,1.0
1652,36762039,0,1.0
1651,36762037,0,1.0
1650,36762035,0,1.0
1649,36762032,0,1.0
1648,36762031,0,1.0
1647,36762025,0,1.0
1646,36762024,0,1.0
1645,36762023,0,1.0
1644,36762022,0,1.0
1643,36762021,0,1.0
1642,36762020,231,0.03908327500398998
1641,36762014,0,1.0
1640,36762012,0,1.0
1639,36762010,0,1.0
1638,36762008,0,1.0
1637,36762006,0,1.0
1636,36762005,0,1.0
1635,36762001,0,1.0
1634,36761995,0,1.0
1633,36761994,0,1.0
1632,36761987,0,1.0
1631,36761983,0,1.0
1630,36761981,0,1.0
1629,36761978,0,1.0
1628,36761973,0,1.0
1627,36761965,0,1.0
1626,36761961,0,1.0
1625,36761960,945,1.7376526666747421e-06
1624,36761957,120,0.1855951942373086
1623,36761948,0,1.0
1622,36761945,0,1.0
1621,36761943,0,1.0
1620,36761936,0,1.0
1619,36761935,0,1.0
1618,36761934,0,1.0
1617,36761933,0,1.0
1616,36761931,0,1.0
1615,36761927,0,1.0
1614,36761922,0,1.0
1613,36761914,0,1.0
1612,36761913,0,1.0
1611,36761911,323,0.010745470564623707
1610,36761906,0,1.0
1609,36761904,401,0.0035957857836516143
1608,36761902,0,1.0
1607,36761900,0,1.0
1606,36761884,0,1.0
1605,36761866,0,1.0
1604,36761865,0,1.0
1603,36761864,226,0.041924446237971195
1602,36761861,0,1.0
1601,36761860,0,1.0
1600,36761857,0,1.0
1599,36761848,0,1.0
1598,36761847,0,1.0
1597,36761845,0,1.0
1596,36761838,0,1.0
1595,36761837,2994,5.633000971681235e-19
1594,36761835,0,1.0
1593,36761834,0,1.0
1592,36761831,0,1.0
1591,36761830,0,1.0
1590,36761828,0,1.0
1589,36761826,0,1.0
1588,36761824,0,1.0
1587,36761822,0,1.0
1586,36761818,0,1.0
1585,36761815,0,1.0
1584,36761812,0,1.0
1583,36761803,0,1.0
1582,36761802,0,1.0
1581,36761788,0,1.0
1580,36761787,0,1.0
1579,36761785,0,1.0
1578,36761784,0,1.0
1577,36761782,0,1.0
1576,36761781,0,1.0
1575,36761777,0,1.0
1574,36761776,0,1.0
1573,36761773,0,1.0
1572,36761772,0,1.0
1571,36761771,0,1.0
1570,36761768,0,1.0
1569,36761767,0,1.0
1568,36761763,0,1.0
1567,36761757,0,1.0
1566,36761755,0,1.0
1565,36761752,0,1.0
1564,36761750,0,1.0
1563,36761747,0,1.0
1562,36761745,0,1.0
1561,36761744,273,0.021676507122215322
1560,36761743,0,1.0
1559,36761739,0,1.0
1558,36761729,0,1.0
1557,36761725,0,1.0
1556,36761723,0,1.0
1555,36761722,0,1.0
1554,36761720,0,1.0
1553,36761718,0,1.0
1552,36761717,0,1.0
1551,36761714,0,1.0
1550,36761713,0,1.0
1549,36761711,0,1.0
1548,36761708,0,1.0
1547,36761705,0,1.0
1546,36761704,0,1.0
1545,36761699,0,1.0
1544,36761698,0,1.0
1543,36761695,0,1.0
1542,36761692,0,1.0
1541,36761688,0,1.0
1540,36761686,0,1.0
1539,36761684,0,1.0
1538,36761681,0,1.0
1537,36761679,0,1.0
1536,36761677,0,1.0
1535,36761672,0,1.0
1534,36761668,0,1.0
1533,36761667,0,1.0
1532,36761663,0,1.0
1531,36761657,0,1.0
1530,36761650,0,1.0
1529,36761647,0,1.0
1528,36761644,0,1.0
1527,36761642,0,1.0
1526,36761639,0,1.0
1525,36761637,0,1.0
1524,36761632,0,1.0
1523,36761631,0,1.0
1522,36761628,0,1.0
1521,36761626,0,1.0
1520,36761625,0,1.0
1519,36761620,0,1.0
1518,36761619,0,1.0
1517,36761616,0,1.0
1516,36761615,0,1.0
1515,36761610,0,1.0
1514,36761609,0,1.0
1513,36761607,0,1.0
1512,36761604,0,1.0
1511,36761599,0,1.0
1510,36761598,0,1.0
1509,36761596,0,1.0
1508,36761591,0,1.0
1507,36761590,0,1.0
1506,36761574,506,0.000823739130028711
1505,36761570,0,1.0
1504,36761568,0,1.0
